"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"33176","american society of plumbing engineers","american society of plumbing engineers",0.438235722707357,0.512159851222834,0.32291113433026,"47-2011","american society of mechanical engineers certified"
"33187","associated locksmiths of america","certified master safe technician",0.198531667985555,0.297167167799526,0.0848790148009075,"49-3031","master certified technician"
"33206","ibm corporation","ibm certified associate developer - rational application developer v8",0.327429236345387,0.364538243536408,0.171723711088793,"49-9071","certified application developer"
"33230","national verbatim reporters association","certificate of merit",0.247214347453413,0.328382919769937,0.116794917857985,"49-9098","national career readiness certificate"
"33232","national verbatim reporters association","certificate of merit",0.247214347453413,0.328382919769937,0.116794917857985,"43-6014","national career readiness certificate"
"33268","international fluid power society","fluid power pneumatic mechanic",0.167020190567863,0.25,0.0600729137137654,"49-9071","certified maintenance mechanic"
"33297","american petroleum institute","piping inspector certification",0.154788471317896,0.147016089080106,0.0327395865121298,"49-3042","airframe and powerplant certification"
"33318","air conditioning contractors of america","epa section 608 certification - refrigerant handling",0.240684156211966,0.24017471120672,0.0831657470634476,"49-2022","epa cfc/hcfc certification"
"33400","esco group","certified in hydrocarbon refrigerants",0.376179809020788,0.220324579424602,0.11924169611367,"17-3012","leadership in energy and environmental design certified"
"33426","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"47-4011","registered cardiac sonographer"
"33523","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.167020190567863,0.0909090909090909,0.0218446958959147,"43-6014","capability model maturity integration certification"
"33529","american academy of financial management","certified international tax analyst",0.066808076227145,0.1,0.00961166619420246,"17-3023","lock out tag out"
"33542","north american board of certified energy practitioners","north american board of certified energy practitioners",0.760679343424761,0.650630784593406,0.712042546191671,"49-9021","north american board of energy practitioners"
"33575","national registry of certified chemists","clinical chemistry technologist",0.167020190567863,0.333333333333333,0.0800972182850205,"51-3022","clinical nurse specialist license"
"33576","","",0,0,0,"51-3022","psychologist license"
"33577","national fire protection association","certified electrical safety worker",0.167020190567863,0.25,0.0600729137137654,"51-3022","licensed independent clinical social worker"
"33580","national fire protection association","certified electrical safety worker",0.100212114340718,0.15,0.0216262489369555,"51-8031","social work license"
"33581","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"51-8031","certified substance abuse counselor"
"33582","national fire protection association","certified electrical safety worker",0.167020190567863,0.25,0.0600729137137654,"51-8031","licensed clinical social worker"
"33583","american bankers association","certified ira services professional",0.0795938953702118,0.119138133987866,0.0136426980448274,"51-8031","licensed professional counselor"
"33584","","",0,0,0,"51-8031","addiction treatment counselor"
"33598","american health information management association","american health information management association",0.164539733517618,0.197029751861962,0.0466414790044165,"51-3022","licensed mental health counselor"
"33602","international food service executives association","international food service executives association",0.301515030447563,0.361052193058125,0.156620522053018,"43-6014","food service certification"
"33641","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"51-9011","six sigma certification"
"33649","computing technology industry association (comptia)","comptia ctt+",0.167020190567863,0.5,0.120145827427531,"49-2091","comptia network+"
"33650","national institute for automotive service excellence","medium/heavy truck technician: heating, ventilation, & a/c",0.226092710941224,0.169210613229243,0.0550406905634071,"49-2091","certified a+ technician"
"33696","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-3023","certified dealer"
"33722","","",0,0,0,"27-1013","servsafe"
"33758","national board of surgical technology and surgical assisting","certified surgical first assistant",0.167020190567863,0.25,0.0600729137137654,"17-3022","first aid cpr aed"
